0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1.0,-0.2,0.3333333333333333,-0.1,-0.7142857142857143,-0.8181818181818182,0.0,1.3620689655172413,-0.8253968253968254,-0.18181818181818182,0.10488853127525027,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12744.0
-1.0,1.0,-0.3333333333333333,-0.7,0.42857142857142855,-0.6363636363636364,-0.4,-0.3793103448275862,-0.6507936507936508,-0.7107438016528925,0.10488853127525027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4804.0
1.0,0.8,0.3333333333333333,0.0,0.42857142857142855,0.45454545454545453,-1.0,0.11206896551724138,0.46825396825396826,-0.01652892561983471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18804.0
0.0,-0.4,-0.6666666666666666,-0.3,0.8571428571428571,-0.5454545454545454,-0.4,1.7672413793103448,-0.5555555555555556,-0.2892561983471074,-0.8951114687247498,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14815.0
1.0,0.4,0.0,0.8,0.14285714285714285,-0.9090909090909091,0.0,0.27586206896551724,-0.9206349206349206,0.7603305785123967,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13029.0
0.0,-0.2,-0.3333333333333333,0.2,-0.7142857142857143,0.6363636363636364,-1.0,0.1810344827586207,0.6587301587301587,0.11570247933884298,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12537.0
0.0,-0.2,0.3333333333333333,-0.5,0.14285714285714285,0.36363636363636365,-0.4,0.5689655172413793,0.3968253968253968,-0.5289256198347108,0.10488853127525027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14571.0
-1.0,-0.6,-0.6666666666666666,0.8,0.2857142857142857,0.6363636363636364,1.2,-0.4051724137931034,0.746031746031746,0.768595041322314,-0.6527774383878293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7295.0
1.0,-0.6,0.3333333333333333,-0.1,0.8571428571428571,-0.6363636363636364,0.6,1.5,-0.6111111111111112,-0.09090909090909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11753.0
-1.0,-0.4,-0.6666666666666666,-0.4,-0.42857142857142855,-0.5454545454545454,0.4,-0.5,-0.5238095238095238,-0.4628099173553719,-1.3246767845077372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9536.0
0.0,-0.2,0.0,1.0,-0.42857142857142855,-0.36363636363636365,-0.8,0.6896551724137931,-0.38095238095238093,0.9256198347107438,0.10488853127525027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14388.0
0.0,-0.6,-0.6666666666666666,0.5,0.5714285714285714,0.7272727272727273,-0.4,-0.07758620689655173,0.7777777777777778,0.48760330578512395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13774.0
0.0,0.6,-0.6666666666666666,-0.9,-0.2857142857142857,-0.9090909090909091,0.0,-0.4224137931034483,-0.9206349206349206,-0.9504132231404959,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12719.0
-1.0,0.0,0.0,0.8,0.2857142857142857,0.6363636363636364,1.2,-0.4051724137931034,0.746031746031746,0.768595041322314,-0.6527774383878293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3597.0
0.0,1.0,-0.3333333333333333,-0.9,-0.7142857142857143,-0.6363636363636364,0.8,-0.05172413793103448,-0.6031746031746031,-0.9752066115702479,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7173.0
0.0,0.8,0.3333333333333333,0.4,-0.7142857142857143,-1.1818181818181819,0.2,0.4396551724137931,-1.1984126984126984,0.3140495867768595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13377.0
0.0,-0.4,0.0,-0.3,0.0,0.36363636363636365,-0.4,0.3706896551724138,0.3968253968253968,-0.33884297520661155,0.10488853127525027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10844.0
1.0,0.0,0.3333333333333333,0.2,-0.5714285714285714,-0.45454545454545453,0.0,1.456896551724138,-0.4444444444444444,0.12396694214876033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10975.0
1.0,0.6,0.0,0.7,0.5714285714285714,0.45454545454545453,-0.4,-0.5948275862068966,0.49206349206349204,0.6859504132231405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12257.0
1.0,-0.4,0.0,-0.2,-0.42857142857142855,-0.9090909090909091,0.6,1.3706896551724137,-0.8968253968253969,-0.2644628099173554,0.10488853127525027,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6117.0
-1.0,-0.7333333333333333,0.3333333333333333,-0.6,0.5714285714285714,-0.6363636363636364,-0.4,-0.49137931034482757,-0.6507936507936508,-0.6033057851239669,-1.3246767845077372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2753.0
0.0,-0.7333333333333333,-0.3333333333333333,-0.2,0.2857142857142857,0.36363636363636365,-1.0,0.22413793103448276,0.373015873015873,-0.2231404958677686,0.10488853127525027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11467.0
0.0,-0.4,-0.6666666666666666,-0.5,0.42857142857142855,-0.18181818181818182,-1.0,-0.09482758620689655,-0.1984126984126984,-0.512396694214876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5647.0
1.0,0.0,0.3333333333333333,-0.6,0.7142857142857143,0.5454545454545454,0.0,0.8620689655172413,0.6031746031746031,-0.5950413223140496,0.10488853127525027,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12723.0
0.0,1.0,0.0,0.5,-0.42857142857142855,0.7272727272727273,0.2,0.008620689655172414,0.8015873015873016,0.4297520661157025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6938.0
0.0,-0.4,-0.6666666666666666,0.3,-0.5714285714285714,0.45454545454545453,-0.6,-0.1206896551724138,0.48412698412698413,0.2231404958677686,-0.8951114687247498,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19225.0
0.0,0.4,0.0,0.6,0.14285714285714285,-1.1818181818181819,0.2,0.1810344827586207,-1.1984126984126984,0.5619834710743802,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13727.0
-1.0,-0.7333333333333333,0.3333333333333333,0.8,0.14285714285714285,0.7272727272727273,-0.4,-0.3620689655172414,0.7777777777777778,0.7603305785123967,-0.8996603118189389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4878.0
-1.0,-0.6,0.3333333333333333,-0.7,0.42857142857142855,-0.6363636363636364,-0.4,-0.3793103448275862,-0.6507936507936508,-0.7107438016528925,0.10488853127525027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5224.0
0.0,1.0,-0.6666666666666666,-0.3,0.5714285714285714,-0.09090909090909091,-0.4,-0.1810344827586207,-0.07936507936507936,-0.30578512396694213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4466.0
0.0,-0.4,0.3333333333333333,-0.4,-0.5714285714285714,-0.9090909090909091,0.0,1.5603448275862069,-0.9206349206349206,-0.47107438016528924,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10262.0
1.0,0.8,-0.6666666666666666,-0.2,0.0,-0.8181818181818182,0.4,1.4396551724137931,-0.8095238095238095,-0.2396694214876033,0.10488853127525027,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12352.0
0.0,0.4,0.0,-0.1,-0.7142857142857143,0.45454545454545453,-1.0,0.28448275862068967,0.46825396825396826,-0.18181818181818182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15554.0
1.0,0.8,0.3333333333333333,0.7,0.5714285714285714,0.45454545454545453,-0.4,-0.5948275862068966,0.49206349206349204,0.6859504132231405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11732.0
0.0,-0.7333333333333333,-0.3333333333333333,0.9,-0.7142857142857143,0.5454545454545454,0.8,-0.5689655172413793,0.6349206349206349,0.8099173553719008,0.10488853127525027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7064.0
0.0,-0.2,-0.3333333333333333,-0.4,-0.5714285714285714,0.36363636363636365,-0.6,0.5,0.3888888888888889,-0.47107438016528924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6601.0
0.0,0.8,-0.3333333333333333,-0.4,0.8571428571428571,0.7272727272727273,0.0,0.853448275862069,0.7936507936507936,-0.3884297520661157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6152.0
-1.0,-0.2,0.0,-0.2,-0.7142857142857143,-0.2727272727272727,0.0,-0.39655172413793105,-0.25396825396825395,-0.2809917355371901,0.10488853127525027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3873.0
-1.0,0.6,0.0,1.1,0.7142857142857143,-1.1818181818181819,-0.2,-0.3879310344827586,-1.2142857142857142,1.0909090909090908,0.10488853127525027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4107.0
-1.0,0.6,-0.6666666666666666,0.8,0.2857142857142857,0.6363636363636364,-0.8,-0.49137931034482757,0.6666666666666666,0.768595041322314,-1.3246767845077372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5678.0
0.0,1.0,0.0,-0.9,-0.2857142857142857,-0.18181818181818182,0.4,0.4224137931034483,-0.14285714285714285,-0.9504132231404959,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10152.0
1.0,-0.7333333333333333,0.3333333333333333,-0.1,0.8571428571428571,0.45454545454545453,-0.4,0.21551724137931033,0.49206349206349204,-0.09090909090909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13013.0
0.0,1.0,-0.6666666666666666,-0.1,0.5714285714285714,0.45454545454545453,-0.4,0.23275862068965517,0.49206349206349204,-0.10743801652892562,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7154.0
-1.0,0.0,-0.3333333333333333,0.0,0.14285714285714285,0.0,-0.8,-0.3793103448275862,0.0,-0.03305785123966942,0.10488853127525027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4174.0
1.0,0.0,0.3333333333333333,-0.1,-0.7142857142857143,-0.09090909090909091,0.8,-0.25862068965517243,-0.031746031746031744,-0.18181818181818182,0.10488853127525027,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12224.0
-1.0,-0.2,0.3333333333333333,0.4,0.14285714285714285,0.36363636363636365,-0.8,-0.3793103448275862,0.38095238095238093,0.36363636363636365,0.10488853127525027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5224.0
0.0,0.6,-0.6666666666666666,-0.7,0.5714285714285714,0.6363636363636364,-1.0,1.0344827586206897,0.6587301587301587,-0.7024793388429752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6314.0
0.0,0.8,-0.6666666666666666,0.8,0.5714285714285714,-0.18181818181818182,-1.0,1.0344827586206897,-0.1984126984126984,0.7851239669421488,0.10488853127525027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11134.0
0.0,-0.7333333333333333,0.3333333333333333,0.4,-0.7142857142857143,0.45454545454545453,-1.0,-0.23275862068965517,0.46825396825396826,0.3140495867768595,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14714.0
0.0,0.0,0.0,0.9,-0.14285714285714285,0.8181818181818182,0.0,-0.3275862068965517,0.8888888888888888,0.8429752066115702,0.10488853127525027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8085.0
0.0,-0.6,-0.6666666666666666,-0.2,0.8571428571428571,-0.9090909090909091,0.0,1.2672413793103448,-0.9206349206349206,-0.19008264462809918,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19828.0
0.0,-0.4,0.3333333333333333,-0.2,0.5714285714285714,0.8181818181818182,-1.0,0.7241379310344828,0.8492063492063492,-0.2066115702479339,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8907.0
-1.0,0.6,-0.6666666666666666,-0.2,0.14285714285714285,-0.18181818181818182,-0.8,-0.3793103448275862,-0.19047619047619047,-0.23140495867768596,-0.6527774383878293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3332.0
-1.0,-0.6,-0.6666666666666666,0.9,-0.7142857142857143,0.7272727272727273,1.2,-0.3448275862068966,0.8412698412698413,0.8099173553719008,-0.8951114687247498,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7303.0
-1.0,1.0,0.0,1.1,0.5714285714285714,-1.2727272727272727,-0.4,-0.49137931034482757,-1.3174603174603174,1.0826446280991735,-1.3246767845077372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1965.0
0.0,-0.7333333333333333,-0.3333333333333333,0.9,-0.7142857142857143,-0.5454545454545454,-0.4,0.6206896551724138,-0.5555555555555556,0.8099173553719008,0.10488853127525027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7064.0
1.0,0.8,0.3333333333333333,0.9,-0.7142857142857143,-0.9090909090909091,0.0,0.22413793103448276,-0.9206349206349206,0.8099173553719008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12410.0
-1.0,0.4,0.3333333333333333,-0.6,0.8571428571428571,-0.5454545454545454,0.4,-0.3706896551724138,-0.5238095238095238,-0.5867768595041323,-0.8996603118189389,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3625.0
1.0,0.0,0.0,0.5,0.5714285714285714,-0.18181818181818182,0.2,1.396551724137931,-0.15079365079365079,0.48760330578512395,0.10488853127525027,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14330.0
0.0,0.0,0.3333333333333333,-0.4,0.14285714285714285,0.6363636363636364,-1.0,0.75,0.6587301587301587,-0.4297520661157025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6093.0
0.0,-0.7333333333333333,-0.3333333333333333,-0.2,0.7142857142857143,0.6363636363636364,-0.8,0.5172413793103449,0.6666666666666666,-0.19834710743801653,0.10488853127525027,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8030.0
0.0,0.8,-0.3333333333333333,-0.6,-0.5714285714285714,0.18181818181818182,-0.6,0.5,0.1984126984126984,-0.6694214876033058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6171.0
0.0,1.0,0.3333333333333333,1.0,0.7142857142857143,-1.0,0.4,-0.05172413793103448,-1.0,0.9917355371900827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5775.0
